# EUC,SJIS
0xe7e9,0xe489
0xe7ea,0xe48a
0xe7eb,0xe48b
0xe7ec,0xe48c
0xe7ed,0xe48d
0xe7ee,0xe48e
0xe7ef,0xe48f
0xe7f0,0xe490
0xe7f1,0xe491
0xe7f2,0xe492
0xe7f3,0xe493
0xe7f4,0xe494
0xe7f5,0xe495
0xe7f6,0xe496
0xe7f7,0xe497
0xe7f8,0xe498
0xe7f9,0xe499
0xe7fa,0xe49a
0xe7fb,0xe49b
0xe7fc,0xe49c
0xe7fd,0xe49d
0xe7fe,0xe49e
0xe8a1,0xe49f
0xe8a2,0xe4a0
0xe8a3,0xe4a1
0xe8a4,0xe4a2
0xe8a5,0xe4a3
0xe8a6,0xe4a4
0xe8a7,0xe4a5
0xe8a8,0xe4a6
0xe8a9,0xe4a7
0xe8aa,0xe4a8
0xe8ab,0xe4a9
0xe8ac,0xe4aa
0xe8ad,0xe4ab
0xe8ae,0xe4ac
0xe8af,0xe4ad
0xe8b0,0xe4ae
0xe8b1,0xe4af
0xe8b2,0xe4b0
0xe8b3,0xe4b1
0xe8b4,0xe4b2
0xe8b5,0xe4b3
0xe8b6,0xe4b4
0xe8b7,0xe4b5
0xe8b8,0xe4b6
0xe8b9,0xe4b7
0xe8ba,0xe4b8
0xe8bb,0xe4b9
0xe8bc,0xe4ba
0xe8bd,0xe4bb
0xe8be,0xe4bc
0xe8bf,0xe4bd
0xe8c0,0xe4be
0xe8c1,0xe4bf
0xe8c2,0xe4c0
0xe8c3,0xe4c1
0xe8c4,0xe4c2
0xe8c5,0xe4c3
0xe8c6,0xe4c4
0xe8c7,0xe4c5
0xe8c8,0xe4c6
0xe8c9,0xe4c7
0xe8ca,0xe4c8
0xe8cb,0xe4c9
0xe8cc,0xe4ca
0xe8cd,0xe4cb
0xe8ce,0xe4cc
0xe8cf,0xe4cd
0xe8d0,0xe4ce
0xe8d1,0xe4cf
0xe8d2,0xe4d0
0xe8d3,0xe4d1
0xe8d4,0xe4d2
0xe8d5,0xe4d3
0xe8d6,0xe4d4
0xe8d7,0xe4d5
0xe8d8,0xe4d6
0xe8d9,0xe4d7
0xe8da,0xe4d8
0xe8db,0xe4d9
0xe8dc,0xe4da
0xe8dd,0xe4db
0xe8de,0xe4dc
0xe8df,0xe4dd
0xe8e0,0xe4de
0xe8e1,0xe4df
0xe8e2,0xe4e0
0xe8e3,0xe4e1
0xe8e4,0xe4e2
0xe8e5,0xe4e3
0xe8e6,0xe4e4
0xe8e7,0xe4e5
0xe8e8,0xe4e6
0xe8e9,0xe4e7
0xe8ea,0xe4e8
0xe8eb,0xe4e9
0xe8ec,0xe4ea
0xe8ed,0xe4eb
0xe8ee,0xe4ec
0xe8ef,0xe4ed
0xe8f0,0xe4ee
0xe8f1,0xe4ef
0xe8f2,0xe4f0
0xe8f3,0xe4f1
0xe8f4,0xe4f2
0xe8f5,0xe4f3
0xe8f6,0xe4f4
0xe8f7,0xe4f5
0xe8f8,0xe4f6
0xe8f9,0xe4f7
0xe8fa,0xe4f8
0xe8fb,0xe4f9
0xe8fc,0xe4fa
0xe8fd,0xe4fb
0xe8fe,0xe4fc
0xe9a1,0xe540
0xe9a2,0xe541
0xe9a3,0xe542
0xe9a4,0xe543
0xe9a5,0xe544
0xe9a6,0xe545
0xe9a7,0xe546
0xe9a8,0xe547
0xe9a9,0xe548
0xe9aa,0xe549
0xe9ab,0xe54a
0xe9ac,0xe54b
0xe9ad,0xe54c
0xe9ae,0xe54d
0xe9af,0xe54e
0xe9b0,0xe54f
0xe9b1,0xe550
0xe9b2,0xe551
0xe9b3,0xe552
0xe9b4,0xe553
0xe9b5,0xe554
0xe9b6,0xe555
0xe9b7,0xe556
0xe9b8,0xe557
0xe9b9,0xe558
0xe9ba,0xe559
0xe9bb,0xe55a
0xe9bc,0xe55b
0xe9bd,0xe55c
0xe9be,0xe55d
0xe9bf,0xe55e
0xe9c0,0xe55f
0xe9c1,0xe560
0xe9c2,0xe561
0xe9c3,0xe562
0xe9c4,0xe563
0xe9c5,0xe564
0xe9c6,0xe565
0xe9c7,0xe566
0xe9c8,0xe567
0xe9c9,0xe568
0xe9ca,0xe569
0xe9cb,0xe56a
0xe9cc,0xe56b
0xe9cd,0xe56c
0xe9ce,0xe56d
0xe9cf,0xe56e
0xe9d0,0xe56f
0xe9d1,0xe570
0xe9d2,0xe571
0xe9d3,0xe572
0xe9d4,0xe573
0xe9d5,0xe574
0xe9d6,0xe575
0xe9d7,0xe576
0xe9d8,0xe577
0xe9d9,0xe578
0xe9da,0xe579
0xe9db,0xe57a
0xe9dc,0xe57b
0xe9dd,0xe57c
0xe9de,0xe57d
0xe9df,0xe57e
0xe9e0,0xe580
0xe9e1,0xe581
0xe9e2,0xe582
0xe9e3,0xe583
0xe9e4,0xe584
0xe9e5,0xe585
0xe9e6,0xe586
0xe9e7,0xe587
0xe9e8,0xe588
0xe9e9,0xe589
0xe9ea,0xe58a
0xe9eb,0xe58b
0xe9ec,0xe58c
0xe9ed,0xe58d
0xe9ee,0xe58e
0xe9ef,0xe58f
0xe9f0,0xe590
0xe9f1,0xe591
0xe9f2,0xe592
0xe9f3,0xe593
0xe9f4,0xe594
0xe9f5,0xe595
0xe9f6,0xe596
0xe9f7,0xe597
0xe9f8,0xe598
0xe9f9,0xe599
0xe9fa,0xe59a
0xe9fb,0xe59b
0xe9fc,0xe59c
0xe9fd,0xe59d
0xe9fe,0xe59e
0xeaa1,0xe59f
0xeaa2,0xe5a0
0xeaa3,0xe5a1
0xeaa4,0xe5a2
0xeaa5,0xe5a3
0xeaa6,0xe5a4
0xeaa7,0xe5a5
0xeaa8,0xe5a6
0xeaa9,0xe5a7
0xeaaa,0xe5a8
0xeaab,0xe5a9
0xeaac,0xe5aa
0xeaad,0xe5ab
0xeaae,0xe5ac
0xeaaf,0xe5ad
0xeab0,0xe5ae
0xeab1,0xe5af
0xeab2,0xe5b0
0xeab3,0xe5b1
0xeab4,0xe5b2
0xeab5,0xe5b3
0xeab6,0xe5b4
0xeab7,0xe5b5
0xeab8,0xe5b6
0xeab9,0xe5b7
0xeaba,0xe5b8
0xeabb,0xe5b9
0xeabc,0xe5ba
0xeabd,0xe5bb
0xeabe,0xe5bc
0xeabf,0xe5bd
0xeac0,0xe5be
0xeac1,0xe5bf
0xeac2,0xe5c0
0xeac3,0xe5c1
0xeac4,0xe5c2
0xeac5,0xe5c3
0xeac6,0xe5c4
0xeac7,0xe5c5
0xeac8,0xe5c6
0xeac9,0xe5c7
0xeaca,0xe5c8
0xeacb,0xe5c9
0xeacc,0xe5ca
0xeacd,0xe5cb
0xeace,0xe5cc
0xeacf,0xe5cd
0xead0,0xe5ce
0xead1,0xe5cf
0xead2,0xe5d0
0xead3,0xe5d1
0xead4,0xe5d2
0xead5,0xe5d3
0xead6,0xe5d4
0xead7,0xe5d5
0xead8,0xe5d6
0xead9,0xe5d7
0xeada,0xe5d8
0xeadb,0xe5d9
0xeadc,0xe5da
0xeadd,0xe5db
0xeade,0xe5dc
0xeadf,0xe5dd
0xeae0,0xe5de
0xeae1,0xe5df
0xeae2,0xe5e0
0xeae3,0xe5e1
0xeae4,0xe5e2
0xeae5,0xe5e3
0xeae6,0xe5e4
0xeae7,0xe5e5
0xeae8,0xe5e6
0xeae9,0xe5e7
0xeaea,0xe5e8
0xeaeb,0xe5e9
0xeaec,0xe5ea
0xeaed,0xe5eb
0xeaee,0xe5ec
0xeaef,0xe5ed
0xeaf0,0xe5ee
0xeaf1,0xe5ef
0xeaf2,0xe5f0
0xeaf3,0xe5f1
0xeaf4,0xe5f2
0xeaf5,0xe5f3
0xeaf6,0xe5f4
0xeaf7,0xe5f5
0xeaf8,0xe5f6
0xeaf9,0xe5f7
0xeafa,0xe5f8
0xeafb,0xe5f9
0xeafc,0xe5fa
0xeafd,0xe5fb
0xeafe,0xe5fc
0xeba1,0xe640
0xeba2,0xe641
0xeba3,0xe642
0xeba4,0xe643
0xeba5,0xe644
0xeba6,0xe645
0xeba7,0xe646
0xeba8,0xe647
0xeba9,0xe648
0xebaa,0xe649
0xebab,0xe64a
0xebac,0xe64b
0xebad,0xe64c
0xebae,0xe64d
0xebaf,0xe64e
0xebb0,0xe64f
0xebb1,0xe650
0xebb2,0xe651
0xebb3,0xe652
0xebb4,0xe653
0xebb5,0xe654
0xebb6,0xe655
0xebb7,0xe656
0xebb8,0xe657
0xebb9,0xe658
0xebba,0xe659
0xebbb,0xe65a
0xebbc,0xe65b
0xebbd,0xe65c
0xebbe,0xe65d
0xebbf,0xe65e
0xebc0,0xe65f
0xebc1,0xe660
0xebc2,0xe661
0xebc3,0xe662
0xebc4,0xe663
0xebc5,0xe664
0xebc6,0xe665
0xebc7,0xe666
0xebc8,0xe667
0xebc9,0xe668
0xebca,0xe669
0xebcb,0xe66a
0xebcc,0xe66b
0xebcd,0xe66c
0xebce,0xe66d
0xebcf,0xe66e
0xebd0,0xe66f
0xebd1,0xe670
0xebd2,0xe671
0xebd3,0xe672
0xebd4,0xe673
0xebd5,0xe674
0xebd6,0xe675
0xebd7,0xe676
0xebd8,0xe677
0xebd9,0xe678
0xebda,0xe679
0xebdb,0xe67a
0xebdc,0xe67b
0xebdd,0xe67c
0xebde,0xe67d
0xebdf,0xe67e
0xebe0,0xe680
0xebe1,0xe681
0xebe2,0xe682
0xebe3,0xe683
0xebe4,0xe684
0xebe5,0xe685
0xebe6,0xe686
0xebe7,0xe687
0xebe8,0xe688
0xebe9,0xe689
0xebea,0xe68a
0xebeb,0xe68b
0xebec,0xe68c
0xebed,0xe68d
0xebee,0xe68e
0xebef,0xe68f
0xebf0,0xe690
0xebf1,0xe691
0xebf2,0xe692
0xebf3,0xe693
0xebf4,0xe694
0xebf5,0xe695
0xebf6,0xe696
0xebf7,0xe697
0xebf8,0xe698
0xebf9,0xe699
0xebfa,0xe69a
0xebfb,0xe69b
0xebfc,0xe69c
0xebfd,0xe69d
0xebfe,0xe69e
0xeca1,0xe69f
0xeca2,0xe6a0
0xeca3,0xe6a1
0xeca4,0xe6a2
0xeca5,0xe6a3
0xeca6,0xe6a4
0xeca7,0xe6a5
0xeca8,0xe6a6
0xeca9,0xe6a7
0xecaa,0xe6a8
0xecab,0xe6a9
0xecac,0xe6aa
0xecad,0xe6ab
0xecae,0xe6ac
0xecaf,0xe6ad
0xecb0,0xe6ae
0xecb1,0xe6af
0xecb2,0xe6b0
0xecb3,0xe6b1
0xecb4,0xe6b2
0xecb5,0xe6b3
0xecb6,0xe6b4
0xecb7,0xe6b5
0xecb8,0xe6b6
0xecb9,0xe6b7
0xecba,0xe6b8
0xecbb,0xe6b9
0xecbc,0xe6ba
0xecbd,0xe6bb
0xecbe,0xe6bc
0xecbf,0xe6bd
0xecc0,0xe6be
0xecc1,0xe6bf
0xecc2,0xe6c0
0xecc3,0xe6c1
0xecc4,0xe6c2
0xecc5,0xe6c3
0xecc6,0xe6c4
0xecc7,0xe6c5
0xecc8,0xe6c6
0xecc9,0xe6c7
0xecca,0xe6c8
0xeccb,0xe6c9
0xeccc,0xe6ca
0xeccd,0xe6cb
0xecce,0xe6cc
0xeccf,0xe6cd
0xecd0,0xe6ce
0xecd1,0xe6cf
0xecd2,0xe6d0
0xecd3,0xe6d1
0xecd4,0xe6d2
0xecd5,0xe6d3
0xecd6,0xe6d4
0xecd7,0xe6d5
0xecd8,0xe6d6
0xecd9,0xe6d7
0xecda,0xe6d8
0xecdb,0xe6d9
0xecdc,0xe6da
0xecdd,0xe6db
0xecde,0xe6dc
0xecdf,0xe6dd
0xece0,0xe6de
0xece1,0xe6df
0xece2,0xe6e0
0xece3,0xe6e1
0xece4,0xe6e2
0xece5,0xe6e3
0xece6,0xe6e4
0xece7,0xe6e5
0xece8,0xe6e6
0xece9,0xe6e7
0xecea,0xe6e8
0xeceb,0xe6e9
0xecec,0xe6ea
0xeced,0xe6eb
0xecee,0xe6ec
0xecef,0xe6ed
0xecf0,0xe6ee
0xecf1,0xe6ef
0xecf2,0xe6f0
0xecf3,0xe6f1
0xecf4,0xe6f2
0xecf5,0xe6f3
0xecf6,0xe6f4
0xecf7,0xe6f5
0xecf8,0xe6f6
0xecf9,0xe6f7
0xecfa,0xe6f8
0xecfb,0xe6f9
0xecfc,0xe6fa
0xecfd,0xe6fb
0xecfe,0xe6fc
0xeda1,0xe740
0xeda2,0xe741
0xeda3,0xe742
0xeda4,0xe743
0xeda5,0xe744
0xeda6,0xe745
0xeda7,0xe746
0xeda8,0xe747
0xeda9,0xe748
0xedaa,0xe749
0xedab,0xe74a
0xedac,0xe74b
0xedad,0xe74c
0xedae,0xe74d
0xedaf,0xe74e
0xedb0,0xe74f
0xedb1,0xe750
0xedb2,0xe751
0xedb3,0xe752
0xedb4,0xe753
0xedb5,0xe754
0xedb6,0xe755
0xedb7,0xe756
0xedb8,0xe757
0xedb9,0xe758
0xedba,0xe759
0xedbb,0xe75a
0xedbc,0xe75b
0xedbd,0xe75c
0xedbe,0xe75d
0xedbf,0xe75e
0xedc0,0xe75f
0xedc1,0xe760
0xedc2,0xe761
0xedc3,0xe762
0xedc4,0xe763
0xedc5,0xe764
0xedc6,0xe765
0xedc7,0xe766
0xedc8,0xe767
0xedc9,0xe768
0xedca,0xe769
0xedcb,0xe76a
0xedcc,0xe76b
0xedcd,0xe76c
0xedce,0xe76d
0xedcf,0xe76e
0xedd0,0xe76f
0xedd1,0xe770
0xedd2,0xe771
0xedd3,0xe772
0xedd4,0xe773
0xedd5,0xe774
0xedd6,0xe775
0xedd7,0xe776
0xedd8,0xe777
0xedd9,0xe778
0xedda,0xe779
0xeddb,0xe77a
0xeddc,0xe77b
0xeddd,0xe77c
0xedde,0xe77d
0xeddf,0xe77e
0xede0,0xe780
0xede1,0xe781
0xede2,0xe782
0xede3,0xe783
0xede4,0xe784
0xede5,0xe785
0xede6,0xe786
0xede7,0xe787
0xede8,0xe788
0xede9,0xe789
0xedea,0xe78a
0xedeb,0xe78b
0xedec,0xe78c
0xeded,0xe78d
0xedee,0xe78e
0xedef,0xe78f
0xedf0,0xe790
0xedf1,0xe791
0xedf2,0xe792
0xedf3,0xe793
0xedf4,0xe794
0xedf5,0xe795
0xedf6,0xe796
0xedf7,0xe797
0xedf8,0xe798
0xedf9,0xe799
0xedfa,0xe79a
0xedfb,0xe79b
0xedfc,0xe79c
0xedfd,0xe79d
0xedfe,0xe79e
0xeea1,0xe79f
0xeea2,0xe7a0
0xeea3,0xe7a1
0xeea4,0xe7a2
0xeea5,0xe7a3
0xeea6,0xe7a4
0xeea7,0xe7a5
0xeea8,0xe7a6
0xeea9,0xe7a7
0xeeaa,0xe7a8
0xeeab,0xe7a9
0xeeac,0xe7aa
0xeead,0xe7ab
0xeeae,0xe7ac
0xeeaf,0xe7ad
0xeeb0,0xe7ae
0xeeb1,0xe7af
0xeeb2,0xe7b0
0xeeb3,0xe7b1
0xeeb4,0xe7b2
0xeeb5,0xe7b3
0xeeb6,0xe7b4
0xeeb7,0xe7b5
0xeeb8,0xe7b6
0xeeb9,0xe7b7
0xeeba,0xe7b8
0xeebb,0xe7b9
0xeebc,0xe7ba
0xeebd,0xe7bb
0xeebe,0xe7bc
0xeebf,0xe7bd
0xeec0,0xe7be
0xeec1,0xe7bf
0xeec2,0xe7c0
0xeec3,0xe7c1
0xeec4,0xe7c2
0xeec5,0xe7c3
0xeec6,0xe7c4
0xeec7,0xe7c5
0xeec8,0xe7c6
0xeec9,0xe7c7
0xeeca,0xe7c8
0xeecb,0xe7c9
0xeecc,0xe7ca
0xeecd,0xe7cb
0xeece,0xe7cc
0xeecf,0xe7cd
0xeed0,0xe7ce
0xeed1,0xe7cf
0xeed2,0xe7d0
0xeed3,0xe7d1
0xeed4,0xe7d2
0xeed5,0xe7d3
0xeed6,0xe7d4
0xeed7,0xe7d5
0xeed8,0xe7d6
0xeed9,0xe7d7
0xeeda,0xe7d8
0xeedb,0xe7d9
0xeedc,0xe7da
0xeedd,0xe7db
0xeede,0xe7dc
0xeedf,0xe7dd
0xeee0,0xe7de
0xeee1,0xe7df
0xeee2,0xe7e0
0xeee3,0xe7e1
0xeee4,0xe7e2
0xeee5,0xe7e3
0xeee6,0xe7e4
0xeee7,0xe7e5
0xeee8,0xe7e6
0xeee9,0xe7e7
0xeeea,0xe7e8
0xeeeb,0xe7e9
0xeeec,0xe7ea
0xeeed,0xe7eb
0xeeee,0xe7ec
0xeeef,0xe7ed
0xeef0,0xe7ee
0xeef1,0xe7ef
0xeef2,0xe7f0
0xeef3,0xe7f1
0xeef4,0xe7f2
0xeef5,0xe7f3
0xeef6,0xe7f4
0xeef7,0xe7f5
0xeef8,0xe7f6
0xeef9,0xe7f7
0xeefa,0xe7f8
0xeefb,0xe7f9
0xeefc,0xe7fa
0xeefd,0xe7fb
0xeefe,0xe7fc
0xefa1,0xe840
0xefa2,0xe841
0xefa3,0xe842
0xefa4,0xe843
0xefa5,0xe844
0xefa6,0xe845
0xefa7,0xe846
0xefa8,0xe847
0xefa9,0xe848
0xefaa,0xe849
0xefab,0xe84a
0xefac,0xe84b
0xefad,0xe84c
0xefae,0xe84d
0xefaf,0xe84e
0xefb0,0xe84f
0xefb1,0xe850
0xefb2,0xe851
0xefb3,0xe852
0xefb4,0xe853
0xefb5,0xe854
0xefb6,0xe855
0xefb7,0xe856
0xefb8,0xe857
0xefb9,0xe858
0xefba,0xe859
0xefbb,0xe85a
0xefbc,0xe85b
0xefbd,0xe85c
0xefbe,0xe85d
0xefbf,0xe85e
0xefc0,0xe85f
0xefc1,0xe860
0xefc2,0xe861
0xefc3,0xe862
0xefc4,0xe863
0xefc5,0xe864
0xefc6,0xe865
0xefc7,0xe866
0xefc8,0xe867
0xefc9,0xe868
0xefca,0xe869
0xefcb,0xe86a
0xefcc,0xe86b
0xefcd,0xe86c
0xefce,0xe86d
0xefcf,0xe86e
0xefd0,0xe86f
0xefd1,0xe870
0xefd2,0xe871
0xefd3,0xe872
0xefd4,0xe873
0xefd5,0xe874
0xefd6,0xe875
0xefd7,0xe876
0xefd8,0xe877
0xefd9,0xe878
0xefda,0xe879
0xefdb,0xe87a
0xefdc,0xe87b
0xefdd,0xe87c
0xefde,0xe87d
0xefdf,0xe87e
0xefe0,0xe880
0xefe1,0xe881
0xefe2,0xe882
0xefe3,0xe883
0xefe4,0xe884
0xefe5,0xe885
0xefe6,0xe886
0xefe7,0xe887
0xefe8,0xe888
0xefe9,0xe889
0xefea,0xe88a
0xefeb,0xe88b
0xefec,0xe88c
0xefed,0xe88d
0xefee,0xe88e
0xefef,0xe88f
0xeff0,0xe890
0xeff1,0xe891
0xeff2,0xe892
0xeff3,0xe893
0xeff4,0xe894
0xeff5,0xe895
0xeff6,0xe896
0xeff7,0xe897
0xeff8,0xe898
0xeff9,0xe899
0xeffa,0xe89a
0xeffb,0xe89b
0xeffc,0xe89c
0xeffd,0xe89d
0xeffe,0xe89e
0xf0a1,0xe89f
0xf0a2,0xe8a0
0xf0a3,0xe8a1
0xf0a4,0xe8a2
0xf0a5,0xe8a3
0xf0a6,0xe8a4
0xf0a7,0xe8a5
0xf0a8,0xe8a6
0xf0a9,0xe8a7
0xf0aa,0xe8a8
0xf0ab,0xe8a9
0xf0ac,0xe8aa
0xf0ad,0xe8ab
0xf0ae,0xe8ac
0xf0af,0xe8ad
0xf0b0,0xe8ae
0xf0b1,0xe8af
0xf0b2,0xe8b0
0xf0b3,0xe8b1
0xf0b4,0xe8b2
0xf0b5,0xe8b3
0xf0b6,0xe8b4
0xf0b7,0xe8b5
0xf0b8,0xe8b6
0xf0b9,0xe8b7
0xf0ba,0xe8b8
0xf0bb,0xe8b9
0xf0bc,0xe8ba
0xf0bd,0xe8bb
0xf0be,0xe8bc
0xf0bf,0xe8bd
0xf0c0,0xe8be
0xf0c1,0xe8bf
0xf0c2,0xe8c0
0xf0c3,0xe8c1
0xf0c4,0xe8c2
0xf0c5,0xe8c3
0xf0c6,0xe8c4
0xf0c7,0xe8c5
0xf0c8,0xe8c6
0xf0c9,0xe8c7
0xf0ca,0xe8c8
0xf0cb,0xe8c9
0xf0cc,0xe8ca
0xf0cd,0xe8cb
0xf0ce,0xe8cc
0xf0cf,0xe8cd
0xf0d0,0xe8ce
0xf0d1,0xe8cf
0xf0d2,0xe8d0
0xf0d3,0xe8d1
0xf0d4,0xe8d2
0xf0d5,0xe8d3
0xf0d6,0xe8d4
0xf0d7,0xe8d5
0xf0d8,0xe8d6
0xf0d9,0xe8d7
0xf0da,0xe8d8
0xf0db,0xe8d9
0xf0dc,0xe8da
0xf0dd,0xe8db
0xf0de,0xe8dc
0xf0df,0xe8dd
0xf0e0,0xe8de
0xf0e1,0xe8df
0xf0e2,0xe8e0
0xf0e3,0xe8e1
0xf0e4,0xe8e2
0xf0e5,0xe8e3
0xf0e6,0xe8e4
0xf0e7,0xe8e5
0xf0e8,0xe8e6
0xf0e9,0xe8e7
0xf0ea,0xe8e8
0xf0eb,0xe8e9
0xf0ec,0xe8ea
0xf0ed,0xe8eb
0xf0ee,0xe8ec
0xf0ef,0xe8ed
0xf0f0,0xe8ee
0xf0f1,0xe8ef
0xf0f2,0xe8f0
0xf0f3,0xe8f1
0xf0f4,0xe8f2
0xf0f5,0xe8f3
0xf0f6,0xe8f4
0xf0f7,0xe8f5
0xf0f8,0xe8f6
0xf0f9,0xe8f7
0xf0fa,0xe8f8
0xf0fb,0xe8f9
0xf0fc,0xe8fa
0xf0fd,0xe8fb
0xf0fe,0xe8fc
0xf1a1,0xe940
0xf1a2,0xe941
0xf1a3,0xe942
0xf1a4,0xe943
0xf1a5,0xe944
0xf1a6,0xe945
0xf1a7,0xe946
0xf1a8,0xe947
0xf1a9,0xe948
0xf1aa,0xe949
0xf1ab,0xe94a
0xf1ac,0xe94b
0xf1ad,0xe94c
0xf1ae,0xe94d
0xf1af,0xe94e
0xf1b0,0xe94f
0xf1b1,0xe950
0xf1b2,0xe951
0xf1b3,0xe952
0xf1b4,0xe953
0xf1b5,0xe954
0xf1b6,0xe955
0xf1b7,0xe956
0xf1b8,0xe957
0xf1b9,0xe958
0xf1ba,0xe959
0xf1bb,0xe95a
0xf1bc,0xe95b
0xf1bd,0xe95c
0xf1be,0xe95d
0xf1bf,0xe95e
0xf1c0,0xe95f
0xf1c1,0xe960
0xf1c2,0xe961
0xf1c3,0xe962
0xf1c4,0xe963
0xf1c5,0xe964
0xf1c6,0xe965
0xf1c7,0xe966
0xf1c8,0xe967
0xf1c9,0xe968
0xf1ca,0xe969
0xf1cb,0xe96a
0xf1cc,0xe96b
0xf1cd,0xe96c
0xf1ce,0xe96d
0xf1cf,0xe96e
0xf1d0,0xe96f
0xf1d1,0xe970
0xf1d2,0xe971
0xf1d3,0xe972
0xf1d4,0xe973
0xf1d5,0xe974
0xf1d6,0xe975
0xf1d7,0xe976
0xf1d8,0xe977
0xf1d9,0xe978
0xf1da,0xe979
0xf1db,0xe97a
0xf1dc,0xe97b
0xf1dd,0xe97c
0xf1de,0xe97d
0xf1df,0xe97e
0xf1e0,0xe980
0xf1e1,0xe981
0xf1e2,0xe982
0xf1e3,0xe983
0xf1e4,0xe984
0xf1e5,0xe985
0xf1e6,0xe986
0xf1e7,0xe987
0xf1e8,0xe988
0xf1e9,0xe989
0xf1ea,0xe98a
0xf1eb,0xe98b
0xf1ec,0xe98c
0xf1ed,0xe98d
0xf1ee,0xe98e
0xf1ef,0xe98f
0xf1f0,0xe990
0xf1f1,0xe991
0xf1f2,0xe992
0xf1f3,0xe993
0xf1f4,0xe994
0xf1f5,0xe995
0xf1f6,0xe996
0xf1f7,0xe997
0xf1f8,0xe998
0xf1f9,0xe999
0xf1fa,0xe99a
0xf1fb,0xe99b
0xf1fc,0xe99c
0xf1fd,0xe99d
0xf1fe,0xe99e
0xf2a1,0xe99f
0xf2a2,0xe9a0
0xf2a3,0xe9a1
0xf2a4,0xe9a2
0xf2a5,0xe9a3
0xf2a6,0xe9a4
0xf2a7,0xe9a5
0xf2a8,0xe9a6
0xf2a9,0xe9a7
0xf2aa,0xe9a8
0xf2ab,0xe9a9
0xf2ac,0xe9aa
0xf2ad,0xe9ab
0xf2ae,0xe9ac
0xf2af,0xe9ad
0xf2b0,0xe9ae
0xf2b1,0xe9af
0xf2b2,0xe9b0
0xf2b3,0xe9b1
0xf2b4,0xe9b2
0xf2b5,0xe9b3
0xf2b6,0xe9b4
0xf2b7,0xe9b5
0xf2b8,0xe9b6
0xf2b9,0xe9b7
0xf2ba,0xe9b8
0xf2bb,0xe9b9
0xf2bc,0xe9ba
0xf2bd,0xe9bb
0xf2be,0xe9bc
0xf2bf,0xe9bd
0xf2c0,0xe9be
0xf2c1,0xe9bf
0xf2c2,0xe9c0
0xf2c3,0xe9c1
0xf2c4,0xe9c2
0xf2c5,0xe9c3
0xf2c6,0xe9c4
0xf2c7,0xe9c5
0xf2c8,0xe9c6
0xf2c9,0xe9c7
0xf2ca,0xe9c8
0xf2cb,0xe9c9
0xf2cc,0xe9ca
0xf2cd,0xe9cb
0xf2ce,0xe9cc
0xf2cf,0xe9cd
0xf2d0,0xe9ce
0xf2d1,0xe9cf
0xf2d2,0xe9d0
0xf2d3,0xe9d1
0xf2d4,0xe9d2
0xf2d5,0xe9d3
0xf2d6,0xe9d4
0xf2d7,0xe9d5
0xf2d8,0xe9d6
0xf2d9,0xe9d7
0xf2da,0xe9d8
0xf2db,0xe9d9
0xf2dc,0xe9da
0xf2dd,0xe9db
0xf2de,0xe9dc
0xf2df,0xe9dd
0xf2e0,0xe9de
0xf2e1,0xe9df
0xf2e2,0xe9e0
0xf2e3,0xe9e1
0xf2e4,0xe9e2
0xf2e5,0xe9e3
0xf2e6,0xe9e4
0xf2e7,0xe9e5
0xf2e8,0xe9e6
0xf2e9,0xe9e7
0xf2ea,0xe9e8
0xf2eb,0xe9e9
0xf2ec,0xe9ea
0xf2ed,0xe9eb
0xf2ee,0xe9ec
0xf2ef,0xe9ed
0xf2f0,0xe9ee
0xf2f1,0xe9ef
0xf2f2,0xe9f0
0xf2f3,0xe9f1
0xf2f4,0xe9f2
0xf2f5,0xe9f3
0xf2f6,0xe9f4
0xf2f7,0xe9f5
0xf2f8,0xe9f6
0xf2f9,0xe9f7
0xf2fa,0xe9f8
0xf2fb,0xe9f9
0xf2fc,0xe9fa
0xf2fd,0xe9fb
0xf2fe,0xe9fc
0xf3a1,0xea40
0xf3a2,0xea41
0xf3a3,0xea42
0xf3a4,0xea43
0xf3a5,0xea44
0xf3a6,0xea45
0xf3a7,0xea46
0xf3a8,0xea47
0xf3a9,0xea48
0xf3aa,0xea49
0xf3ab,0xea4a
0xf3ac,0xea4b
0xf3ad,0xea4c
0xf3ae,0xea4d
0xf3af,0xea4e
0xf3b0,0xea4f
0xf3b1,0xea50
0xf3b2,0xea51
0xf3b3,0xea52
0xf3b4,0xea53
0xf3b5,0xea54
0xf3b6,0xea55
0xf3b7,0xea56
0xf3b8,0xea57
0xf3b9,0xea58
0xf3ba,0xea59
0xf3bb,0xea5a
0xf3bc,0xea5b
0xf3bd,0xea5c
0xf3be,0xea5d
0xf3bf,0xea5e
0xf3c0,0xea5f
0xf3c1,0xea60
0xf3c2,0xea61
0xf3c3,0xea62
0xf3c4,0xea63
0xf3c5,0xea64
0xf3c6,0xea65
0xf3c7,0xea66
0xf3c8,0xea67
0xf3c9,0xea68
0xf3ca,0xea69
0xf3cb,0xea6a
0xf3cc,0xea6b
0xf3cd,0xea6c
0xf3ce,0xea6d
0xf3cf,0xea6e
0xf3d0,0xea6f
0xf3d1,0xea70
0xf3d2,0xea71
0xf3d3,0xea72
0xf3d4,0xea73
0xf3d5,0xea74
0xf3d6,0xea75
0xf3d7,0xea76
0xf3d8,0xea77
0xf3d9,0xea78
